,id,VIVTOT,POBTOT,POB_WO_ELEC,POB_W_ELEC
2097,6057,0.061302734066576034,0.240495341338106,0.055498924924178294,0.1849964164139277
2098,6058,0.07332353261566175,0.2876538587229807,0.06638165970530324,0.22127219901767747
2099,6059,0.07332353258426737,0.2876538585998181,0.0663816596768811,0.22127219892293704
2100,6060,0.07332353257934797,0.28765385858051895,0.06638165967242744,0.22127219890809152
2101,6061,0.0733235325631435,0.2876538585169476,0.06638165965775712,0.22127219885919047
2102,6062,0.07332353253312318,0.28765385839917557,0.06638165963057897,0.2212721987685966
2103,6063,0.07332353251822467,0.28765385834072754,0.06638165961709096,0.22127219872363657
2104,6064,0.0733235324972399,0.2876538582584027,0.06638165959809292,0.22127219866030975
2105,6065,0.07332353247727538,0.2876538581800803,0.06638165958001854,0.22127219860006178
2106,6066,0.05935426416165089,0.23285134401878427,0.053734925542796366,0.17911641847598792
2107,6067,0.09998819410057432,0.32662822238300376,0.06532566684815427,0.2613025555348495
2108,6068,0.15004309497008686,0.49014077690228375,0.09802815538045676,0.392112621521827
2109,6069,0.15004309491247178,0.49014077671407447,0.0980281553428149,0.3921126213712596
2110,6070,0.15004309488587397,0.49014077662718836,0.09802815532543768,0.3921126213017507
2111,6071,0.15004309481991526,0.4901407764117232,0.09802815528234464,0.39211262112937856
2112,6072,0.15004309479119474,0.4901407763179028,0.09802815526358058,0.3921126210543222
2113,6073,0.1500430947381776,0.49014077614471346,0.0980281552289427,0.39211262091577076
